ascent_rate,descent_rate,et_dysfunction,max_pressure_differential,barotitis_risk,baromyringitis_risk,et_locked_duration,et_collapse_duration,overall_risk,pressure_control,et_function_score
1222.222,1000.0,1.0,477.965,99.621,99.566,99.946,99.837,100.0,-425.105,0.054
1222.222,1800.0,0.0,0.0,0.0,0.0,86.096,0.0,0.895,100.0,13.904
1222.222,1800.0,0.05,0.0,0.0,0.0,87.023,0.0,0.905,100.0,12.977
1222.222,1800.0,0.1,0.0,0.0,0.0,86.096,0.0,0.895,100.0,13.904
1222.222,1800.0,0.15,6.608,0.0,0.0,86.968,0.0,5.681,99.992,13.032
1222.222,1800.0,0.2,0.0,0.0,0.0,87.95,0.0,6.86,100.0,12.05
1222.222,1800.0,0.25,0.0,0.0,0.0,88.277,0.0,8.033,100.0,11.723
1222.222,1800.0,0.3,28.458,0.0,0.0,86.423,0.0,27.398,99.866,13.577
1222.222,1800.0,0.35,29.54,0.0,0.0,88.495,0.0,29.967,99.883,11.505
1222.222,1800.0,0.4,43.241,0.0,0.0,87.895,0.0,33.429,99.843,12.105
1222.222,1800.0,0.45,43.247,0.0,0.0,87.514,0.0,37.784,99.784,12.486
1222.222,1800.0,0.5,48.16,0.0,0.0,87.405,0.0,43.138,99.617,12.595
1222.222,1800.0,0.55,457.668,0.491,0.491,89.149,0.545,74.841,98.019,10.851
1222.222,1800.0,0.6,433.556,0.491,0.436,88.277,0.545,90.565,98.174,11.723
1222.222,1800.0,0.65,433.601,0.491,0.436,87.405,0.545,91.954,98.231,12.595
1222.222,1800.0,0.7,430.603,99.509,99.4,99.727,99.564,100.0,-364.972,0.273
1222.222,1800.0,0.75,439.936,99.509,99.509,99.891,99.618,100.0,-378.098,0.109
1222.222,1800.0,0.8,419.897,99.455,99.455,99.836,99.564,100.0,-358.133,0.164
1222.222,1800.0,0.85,477.918,99.618,99.618,99.891,99.782,100.0,-424.175,0.109
1222.222,1800.0,0.9,477.944,99.673,99.618,99.945,99.782,100.0,-425.447,0.055
1222.222,1800.0,0.95,477.96,99.727,99.618,99.945,99.836,100.0,-426.209,0.055
1222.222,1800.0,1.0,477.965,99.727,99.618,99.945,99.891,100.0,-426.463,0.055
1222.222,2600.0,0.0,6.625,0.0,0.0,85.301,0.0,0.888,99.988,14.699
1222.222,2600.0,0.05,6.635,0.0,0.0,87.76,0.0,0.914,99.996,12.24
1222.222,2600.0,0.1,0.0,0.0,0.0,85.464,0.0,0.889,100.0,14.536
1222.222,2600.0,0.15,0.0,0.0,0.0,89.126,0.0,5.793,100.0,10.874
1222.222,2600.0,0.2,0.0,0.0,0.0,86.831,0.0,6.773,100.0,13.169
1222.222,2600.0,0.25,6.669,0.0,0.0,86.885,0.0,7.947,99.988,13.115
1222.222,2600.0,0.3,27.409,0.0,0.0,88.689,0.0,28.091,99.886,11.311
1222.222,2600.0,0.35,38.671,0.0,0.0,88.743,0.0,30.169,99.857,11.257
1222.222,2600.0,0.4,38.677,0.0,0.0,88.689,0.0,33.663,99.823,11.311
1222.222,2600.0,0.45,32.961,0.0,0.0,87.268,0.0,37.518,99.845,12.732
1222.222,2600.0,0.5,53.851,0.0,0.0,87.65,0.0,43.345,99.763,12.35
1222.222,2600.0,0.55,477.762,0.383,0.383,87.213,0.383,74.854,98.366,12.787
1222.222,2600.0,0.6,328.55,98.798,98.798,99.617,99.016,100.0,-80.346,0.383
1222.222,2600.0,0.65,477.708,99.672,99.617,99.836,99.727,100.0,-414.534,0.164
1222.222,2600.0,0.7,352.737,99.454,99.344,99.727,99.508,100.0,-279.454,0.273
1222.222,2600.0,0.75,477.834,99.672,99.672,99.945,99.727,100.0,-420.652,0.055
1222.222,2600.0,0.8,419.897,99.508,99.508,99.781,99.617,100.0,-358.643,0.219
1222.222,2600.0,0.85,457.39,99.672,99.617,99.891,99.727,100.0,-401.936,0.109
1222.222,2600.0,0.9,477.944,99.727,99.672,99.945,99.836,100.0,-425.975,0.055
1222.222,2600.0,0.95,477.96,99.727,99.672,99.945,99.836,100.0,-426.735,0.055
1222.222,2600.0,1.0,477.965,99.727,99.672,99.945,99.891,100.0,-426.989,0.055
1222.222,3400.0,0.0,0.0,0.0,0.0,86.7,0.0,0.902,100.0,13.3
1222.222,3400.0,0.05,6.511,0.0,0.0,85.933,0.0,0.895,99.996,14.067
1222.222,3400.0,0.1,6.52,0.0,0.0,87.356,0.0,0.91,99.996,12.644
1222.222,3400.0,0.15,0.0,0.0,0.0,88.396,0.0,5.746,100.0,11.604
1222.222,3400.0,0.2,0.0,0.0,0.0,87.575,0.0,6.831,100.0,12.425
1222.222,3400.0,0.25,6.545,0.0,0.0,87.739,0.0,8.024,99.98,12.261
1222.222,3400.0,0.3,28.464,0.0,0.0,88.998,0.0,28.201,99.887,11.002
1222.222,3400.0,0.35,30.653,0.0,0.0,87.794,0.0,29.749,99.788,12.206
1222.222,3400.0,0.4,51.989,0.0,0.0,88.287,0.0,33.684,99.825,11.713
1222.222,3400.0,0.45,33.36,0.0,0.0,87.411,0.0,37.585,99.804,12.589
1222.222,3400.0,0.5,241.513,0.109,0.109,87.904,0.109,61.5,99.455,12.096
1222.222,3400.0,0.55,477.803,0.328,0.274,88.123,0.328,74.849,98.561,11.877
1222.222,3400.0,0.6,477.629,99.672,99.672,99.945,99.726,100.0,-411.072,0.055
1222.222,3400.0,0.65,463.096,0.274,0.274,88.834,0.328,92.18,98.738,11.166
1222.222,3400.0,0.7,477.776,99.672,99.672,99.891,99.726,100.0,-418.148,0.109
1222.222,3400.0,0.75,439.936,99.617,99.617,99.891,99.672,100.0,-378.925,0.109
1222.222,3400.0,0.8,477.881,99.672,99.672,99.945,99.781,100.0,-423.219,0.055
1222.222,3400.0,0.85,477.918,99.672,99.672,99.945,99.836,100.0,-424.99,0.055
1222.222,3400.0,0.9,477.944,99.726,99.672,99.945,99.836,100.0,-426.255,0.055
1222.222,3400.0,0.95,477.96,99.726,99.672,99.945,99.836,100.0,-427.014,0.055
1222.222,3400.0,1.0,477.965,99.726,99.672,99.945,99.891,100.0,-427.268,0.055
1222.222,4200.0,0.0,0.0,0.0,0.0,86.09,0.0,0.895,100.0,13.91
1222.222,4200.0,0.05,6.578,0.0,0.0,88.39,0.0,0.92,99.992,11.61
1222.222,4200.0,0.1,6.587,0.0,0.0,88.335,0.0,0.92,99.988,11.665
1222.222,4200.0,0.15,6.596,0.0,0.0,87.678,0.0,5.727,99.996,12.322
1222.222,4200.0,0.2,6.604,0.0,0.0,89.54,0.0,7.018,99.992,10.46
1222.222,4200.0,0.25,6.612,0.0,0.0,87.349,0.0,7.988,99.988,12.651
1222.222,4200.0,0.3,28.459,0.0,0.0,87.623,0.0,27.772,99.909,12.377
1222.222,4200.0,0.35,34.767,0.0,0.0,89.43,0.0,30.348,99.884,10.57
1222.222,4200.0,0.4,31.96,0.0,0.0,89.65,0.0,33.924,99.903,10.35
1222.222,4200.0,0.45,52.577,0.0,0.0,88.773,0.0,38.448,99.835,11.227
1222.222,4200.0,0.5,128.522,0.055,0.055,88.007,0.055,50.476,99.614,11.993
1222.222,4200.0,0.55,425.257,0.219,0.219,88.226,0.219,74.527,98.946,11.774
1222.222,4200.0,0.6,477.869,0.274,0.219,88.171,0.274,90.813,98.922,11.829
1222.222,4200.0,0.65,477.891,0.274,0.219,87.021,0.274,92.196,98.87,12.979
1222.222,4200.0,0.7,336.258,99.398,99.398,99.781,99.452,100.0,-261.615,0.219
1222.222,4200.0,0.75,444.843,99.617,99.617,99.89,99.671,100.0,-384.524,0.11
1222.222,4200.0,0.8,419.897,99.562,99.562,99.781,99.671,100.0,-359.128,0.219
1222.222,4200.0,0.85,477.918,99.726,99.671,99.945,99.836,100.0,-425.167,0.055
1222.222,4200.0,0.9,477.944,99.781,99.726,99.945,99.836,100.0,-426.431,0.055
1222.222,4200.0,0.95,477.96,99.781,99.726,99.89,99.836,100.0,-427.19,0.11
1222.222,4200.0,1.0,477.965,99.781,99.726,99.945,99.89,100.0,-427.443,0.055
1222.222,5000.0,0.0,0.0,0.0,0.0,86.027,0.0,0.895,100.0,13.973
1222.222,5000.0,0.05,0.0,0.0,0.0,86.74,0.0,0.902,100.0,13.26
1222.222,5000.0,0.1,0.0,0.0,0.0,87.068,0.0,0.906,100.0,12.932
1222.222,5000.0,0.15,6.588,0.0,0.0,88.767,0.0,5.798,99.996,11.233
1222.222,5000.0,0.2,0.0,0.0,0.0,88.164,0.0,6.877,100.0,11.836
1222.222,5000.0,0.25,6.604,0.0,0.0,88.329,0.0,8.078,99.996,11.671
1222.222,5000.0,0.3,31.934,0.0,0.0,87.781,0.0,27.866,99.891,12.219
1222.222,5000.0,0.35,25.418,0.0,0.0,89.26,0.0,30.165,99.93,10.74
1222.222,5000.0,0.4,31.792,0.0,0.0,89.37,0.0,33.817,99.836,10.63
1222.222,5000.0,0.45,139.327,0.055,0.055,88.384,0.055,45.774,99.793,11.616
1222.222,5000.0,0.5,156.581,0.055,0.055,87.671,0.055,54.596,99.705,12.329
1222.222,5000.0,0.55,477.864,0.219,0.219,88.986,0.219,74.838,98.875,11.014
1222.222,5000.0,0.6,477.885,0.219,0.219,88.986,0.219,90.835,98.986,11.014
1222.222,5000.0,0.65,477.708,99.671,99.671,99.945,99.781,100.0,-415.175,0.055
1222.222,5000.0,0.7,350.442,99.452,99.397,99.781,99.562,100.0,-277.403,0.219
1222.222,5000.0,0.75,439.936,99.616,99.616,99.89,99.726,100.0,-379.226,0.11
1222.222,5000.0,0.8,477.881,99.726,99.726,99.945,99.781,100.0,-423.517,0.055
1222.222,5000.0,0.85,477.918,99.726,99.726,99.945,99.836,100.0,-425.286,0.055
1222.222,5000.0,0.9,477.944,99.781,99.726,99.945,99.836,100.0,-426.55,0.055
1222.222,5000.0,0.95,472.467,99.726,99.726,99.89,99.836,100.0,-421.215,0.11
1222.222,5000.0,1.0,477.965,99.781,99.726,99.945,99.89,100.0,-427.561,0.055
1222.222,5500.0,0.0,0.0,0.0,0.0,86.959,0.0,0.904,100.0,13.041
1222.222,5500.0,0.05,6.646,0.0,0.0,87.178,0.0,0.908,99.996,12.822
1222.222,5500.0,0.1,6.656,0.0,0.0,87.945,0.0,0.916,99.984,12.055
1222.222,5500.0,0.15,0.0,0.0,0.0,88.438,0.0,5.748,100.0,11.562
1222.222,5500.0,0.2,0.0,0.0,0.0,86.74,0.0,6.766,100.0,13.26
1222.222,5500.0,0.25,0.0,0.0,0.0,87.123,0.0,7.928,100.0,12.877
1222.222,5500.0,0.3,27.408,0.0,0.0,88.986,0.0,28.184,99.871,11.014
1222.222,5500.0,0.35,30.641,0.0,0.0,87.945,0.0,29.799,99.892,12.055
1222.222,5500.0,0.4,148.051,0.055,0.055,87.781,0.055,41.291,99.68,12.219
1222.222,5500.0,0.45,160.219,0.055,0.055,87.89,0.055,48.247,99.737,12.11
1222.222,5500.0,0.5,269.142,0.11,0.11,89.37,0.11,62.689,99.524,10.63
1222.222,5500.0,0.55,477.864,0.219,0.164,89.37,0.219,74.839,98.971,10.63
1222.222,5500.0,0.6,477.629,99.726,99.671,99.945,99.781,100.0,-411.435,0.055
1222.222,5500.0,0.65,477.708,99.726,99.671,99.945,99.781,100.0,-415.226,0.055
1222.222,5500.0,0.7,430.603,99.616,99.562,99.89,99.671,100.0,-366.213,0.11
1222.222,5500.0,0.75,402.039,99.562,99.507,99.836,99.671,100.0,-337.285,0.164
1222.222,5500.0,0.8,477.881,99.726,99.726,99.945,99.781,100.0,-423.568,0.055
1222.222,5500.0,0.85,477.918,99.726,99.726,99.945,99.836,100.0,-425.337,0.055
1222.222,5500.0,0.9,477.944,99.781,99.726,99.945,99.836,100.0,-426.601,0.055
1222.222,5500.0,0.95,477.96,99.781,99.726,99.945,99.836,100.0,-427.36,0.055
1222.222,5500.0,1.0,477.965,99.781,99.726,99.945,99.89,100.0,-427.612,0.055
1222.222,6625.0,0.0,0.0,0.0,0.0,87.445,0.0,0.909,100.0,12.555
1222.222,6625.0,0.05,0.0,0.0,0.0,88.213,0.0,0.917,100.0,11.787
1222.222,6625.0,0.1,0.0,0.0,0.0,88.213,0.0,0.917,100.0,11.787
1222.222,6625.0,0.15,6.626,0.0,0.0,88.761,0.0,5.798,99.992,11.239
1222.222,6625.0,0.2,1.892,0.0,0.0,88.542,0.0,6.916,99.999,11.458
1222.222,6625.0,0.25,17.837,0.0,0.0,87.226,0.0,8.038,99.989,12.774
1222.222,6625.0,0.3,166.485,0.055,0.055,88.98,0.055,36.128,99.834,11.02
1222.222,6625.0,0.35,179.029,0.055,0.055,87.281,0.055,39.474,99.747,12.719
1222.222,6625.0,0.4,190.766,0.055,0.055,88.322,0.055,44.917,99.737,11.678
1222.222,6625.0,0.45,477.844,0.164,0.164,89.419,0.164,57.511,99.212,10.581
1222.222,6625.0,0.5,477.865,0.164,0.164,88.596,0.164,65.61,99.208,11.404
1222.222,6625.0,0.55,409.045,0.11,0.11,87.336,0.164,74.351,99.263,12.664
1222.222,6625.0,0.6,412.843,99.561,99.507,99.89,99.671,100.0,-339.712,0.11
1222.222,6625.0,0.65,477.916,0.164,0.164,89.2,0.164,92.256,98.914,10.8
1222.222,6625.0,0.7,352.726,99.507,99.452,99.781,99.561,100.0,-280.04,0.219
1222.222,6625.0,0.75,477.834,99.726,99.726,99.945,99.781,100.0,-421.392,0.055
1222.222,6625.0,0.8,477.881,99.726,99.726,99.945,99.781,100.0,-423.666,0.055
1222.222,6625.0,0.85,477.918,99.726,99.726,99.945,99.836,100.0,-425.435,0.055
1222.222,6625.0,0.9,477.944,99.781,99.726,99.945,99.836,100.0,-426.698,0.055
1222.222,6625.0,0.95,477.96,99.781,99.726,99.945,99.836,100.0,-427.456,0.055
1222.222,6625.0,1.0,477.965,99.781,99.726,99.945,99.89,100.0,-427.708,0.055
1222.222,7750.0,0.0,6.522,0.0,0.0,87.329,0.0,0.909,99.996,12.671
1222.222,7750.0,0.05,0.0,0.0,0.0,88.645,0.0,0.922,100.0,11.355
1222.222,7750.0,0.1,6.541,0.0,0.0,87.658,0.0,0.913,99.984,12.342
1222.222,7750.0,0.15,7.298,0.0,0.0,88.097,0.0,5.757,99.992,11.903
1222.222,7750.0,0.2,26.85,0.0,0.0,87.713,0.0,6.965,99.984,12.287
1222.222,7750.0,0.25,45.059,0.0,0.0,88.7,0.0,8.292,99.951,11.3
1222.222,7750.0,0.3,344.212,0.11,0.11,88.261,0.11,41.756,99.577,11.739
1222.222,7750.0,0.35,356.769,0.11,0.11,87.767,0.11,44.719,99.542,12.233
1222.222,7750.0,0.4,368.519,0.11,0.11,89.687,0.11,50.074,99.429,10.313
1222.222,7750.0,0.45,477.844,0.165,0.165,89.194,0.165,57.508,99.206,10.806
1222.222,7750.0,0.5,477.865,0.165,0.165,87.658,0.165,65.593,99.282,12.342
1222.222,7750.0,0.55,477.884,0.165,0.165,88.7,0.165,74.813,99.06,11.3
1222.222,7750.0,0.6,477.901,0.165,0.165,89.194,0.165,90.836,99.247,10.806
1222.222,7750.0,0.65,477.916,0.165,0.165,87.054,0.165,92.186,99.2,12.946
1222.222,7750.0,0.7,477.776,99.726,99.726,99.945,99.781,100.0,-418.685,0.055
1222.222,7750.0,0.75,406.941,99.616,99.506,99.835,99.726,100.0,-342.869,0.165
1222.222,7750.0,0.8,448.889,99.671,99.671,99.835,99.726,100.0,-391.575,0.165
1222.222,7750.0,0.85,477.918,99.726,99.726,99.945,99.835,100.0,-425.503,0.055
1222.222,7750.0,0.9,477.944,99.781,99.726,99.945,99.835,100.0,-426.765,0.055
1222.222,7750.0,0.95,477.96,99.781,99.726,99.945,99.835,100.0,-427.523,0.055
1222.222,7750.0,1.0,477.965,99.781,99.726,99.945,99.89,100.0,-427.775,0.055
1222.222,8875.0,0.0,0.0,0.0,0.0,87.109,0.0,0.906,100.0,12.891
1222.222,8875.0,0.05,0.0,0.0,0.0,87.054,0.0,0.905,100.0,12.946
1222.222,8875.0,0.1,6.61,0.0,0.0,88.097,0.0,0.917,99.993,11.903
1222.222,8875.0,0.15,31.325,0.0,0.0,87.054,0.0,5.776,99.977,12.946
1222.222,8875.0,0.2,50.877,0.0,0.0,88.481,0.0,7.109,99.969,11.519
1222.222,8875.0,0.25,81.881,0.0,0.0,88.645,0.0,9.008,99.941,11.355
1222.222,8875.0,0.3,376.633,0.11,0.11,88.042,0.11,42.028,99.581,11.958
1222.222,8875.0,0.35,376.647,0.11,0.11,89.194,0.11,44.904,99.553,10.806
1222.222,8875.0,0.4,376.659,0.11,0.11,88.974,0.11,50.135,99.502,11.026
1222.222,8875.0,0.45,379.759,0.11,0.11,88.097,0.11,56.927,99.555,11.903
1222.222,8875.0,0.5,390.567,0.11,0.11,88.974,0.11,65.079,99.453,11.026
1222.222,8875.0,0.55,477.904,0.11,0.11,88.316,0.165,74.793,99.271,11.684
1222.222,8875.0,0.6,352.604,99.451,99.451,99.835,99.561,100.0,-273.127,0.165
1222.222,8875.0,0.65,477.708,99.726,99.726,99.945,99.781,100.0,-415.452,0.055
1222.222,8875.0,0.7,477.776,99.726,99.726,99.945,99.781,100.0,-418.735,0.055
1222.222,8875.0,0.75,326.245,99.451,99.397,99.726,99.506,100.0,-253.612,0.274
1222.222,8875.0,0.8,448.889,99.671,99.671,99.89,99.726,100.0,-391.642,0.11
1222.222,8875.0,0.85,477.918,99.726,99.726,99.89,99.835,100.0,-425.55,0.11
1222.222,8875.0,0.9,477.944,99.781,99.726,99.945,99.835,100.0,-426.815,0.055
1222.222,8875.0,0.95,477.96,99.781,99.726,99.945,99.835,100.0,-427.573,0.055
1222.222,8875.0,1.0,477.965,99.781,99.726,99.89,99.89,100.0,-427.825,0.11
1222.222,10000.0,0.0,0.0,0.0,0.0,86.553,0.0,0.9,100.0,13.447
1222.222,10000.0,0.05,0.0,0.0,0.0,87.102,0.0,0.906,100.0,12.898
1222.222,10000.0,0.1,28.893,0.0,0.0,88.858,0.0,0.93,99.978,11.142
1222.222,10000.0,0.15,54.636,0.0,0.0,88.09,0.0,5.908,99.967,11.91
1222.222,10000.0,0.2,84.315,0.0,0.0,88.035,0.0,7.854,99.942,11.965
1222.222,10000.0,0.25,116.205,0.0,0.0,89.517,0.0,10.87,99.909,10.483
1222.222,10000.0,0.3,410.958,0.11,0.11,87.596,0.11,42.223,99.507,12.404
1222.222,10000.0,0.35,410.971,0.11,0.11,89.407,0.11,45.122,99.526,10.593
1222.222,10000.0,0.4,477.857,0.11,0.11,88.474,0.11,50.64,99.378,11.526
1222.222,10000.0,0.45,410.995,0.11,0.11,87.212,0.11,57.157,99.492,12.788
1222.222,10000.0,0.5,411.006,0.11,0.11,88.255,0.11,65.237,99.493,11.745
1222.222,10000.0,0.55,296.546,99.341,99.341,99.78,99.396,100.0,-206.965,0.22
1222.222,10000.0,0.6,477.917,0.11,0.11,88.419,0.11,90.805,99.279,11.581
1222.222,10000.0,0.65,477.928,0.11,0.11,88.364,0.11,92.223,99.267,11.636
1222.222,10000.0,0.7,383.431,99.616,99.506,99.835,99.671,100.0,-314.205,0.165
1222.222,10000.0,0.75,477.834,99.726,99.726,99.945,99.78,100.0,-421.55,0.055
1222.222,10000.0,0.8,332.921,99.451,99.451,99.671,99.561,100.0,-263.285,0.329
1222.222,10000.0,0.85,477.918,99.726,99.726,99.89,99.835,100.0,-425.586,0.11
1222.222,10000.0,0.9,477.944,99.78,99.726,99.945,99.835,100.0,-426.85,0.055
1222.222,10000.0,0.95,477.96,99.78,99.726,99.945,99.835,100.0,-427.607,0.055
1222.222,10000.0,1.0,477.965,99.78,99.726,99.945,99.89,100.0,-427.859,0.055
1222.222,11000.0,0.0,6.514,0.0,0.0,87.157,0.0,0.907,99.992,12.843
1222.222,11000.0,0.05,12.418,0.0,0.0,87.925,0.0,0.917,99.992,12.075
1222.222,11000.0,0.1,48.846,0.0,0.0,86.224,0.0,0.909,99.97,13.776
1222.222,11000.0,0.15,74.589,0.0,0.0,87.431,0.0,6.078,99.955,12.569
1222.222,11000.0,0.2,112.576,0.0,0.0,88.145,0.0,9.172,99.92,11.855
1222.222,11000.0,0.25,144.467,0.055,0.055,88.31,0.0,11.946,99.883,11.69
1222.222,11000.0,0.3,477.818,0.11,0.11,87.761,0.11,42.452,99.444,12.239
1222.222,11000.0,0.35,477.838,0.11,0.11,88.694,0.11,45.355,99.459,11.306
1222.222,11000.0,0.4,477.857,0.11,0.11,89.517,0.11,50.654,99.404,10.483
1222.222,11000.0,0.45,477.874,0.11,0.11,88.31,0.11,57.484,99.421,11.69
1222.222,11000.0,0.5,477.89,0.11,0.11,89.627,0.11,65.615,99.33,10.373
1222.222,11000.0,0.55,477.904,0.11,0.11,89.023,0.11,74.802,99.098,10.977
1222.222,11000.0,0.6,352.575,99.451,99.451,99.835,99.616,100.0,-273.167,0.165
1222.222,11000.0,0.65,444.717,99.671,99.671,99.89,99.726,100.0,-378.927,0.11
1222.222,11000.0,0.7,430.603,99.671,99.616,99.835,99.726,100.0,-366.476,0.165
1222.222,11000.0,0.75,402.039,99.616,99.561,99.835,99.726,100.0,-337.572,0.165
1222.222,11000.0,0.8,419.897,99.616,99.616,99.835,99.671,100.0,-359.583,0.165
1222.222,11000.0,0.85,477.918,99.726,99.726,99.945,99.835,100.0,-425.617,0.055
1222.222,11000.0,0.9,477.944,99.78,99.726,99.945,99.835,100.0,-426.879,0.055
1222.222,11000.0,0.95,477.96,99.78,99.726,99.945,99.835,100.0,-427.636,0.055
1222.222,11000.0,1.0,477.965,99.78,99.726,99.945,99.89,100.0,-427.888,0.055
1222.222,13333.333,0.0,1.677,0.0,0.0,87.322,0.0,0.908,99.999,12.678
1222.222,13333.333,0.05,56.584,0.0,0.0,86.389,0.0,0.914,99.961,13.611
1222.222,13333.333,0.1,93.011,0.0,0.0,87.212,0.0,0.939,99.935,12.788
1222.222,13333.333,0.15,118.754,0.0,0.0,86.718,0.0,7.837,99.928,13.282
1222.222,13333.333,0.2,151.224,0.055,0.055,89.133,0.0,10.423,99.9,10.867
1222.222,13333.333,0.25,183.114,0.055,0.055,88.035,0.0,12.966,99.863,11.965
1222.222,13333.333,0.3,477.867,0.11,0.11,87.651,0.11,42.451,99.546,12.349
1222.222,13333.333,0.35,477.88,0.11,0.11,88.529,0.11,45.353,99.507,11.471
1222.222,13333.333,0.4,477.893,0.11,0.11,88.2,0.11,50.636,99.474,11.8
1222.222,13333.333,0.45,477.904,0.11,0.11,88.584,0.11,57.488,99.429,11.416
1222.222,13333.333,0.5,477.915,0.11,0.11,88.2,0.11,65.589,99.396,11.8
1222.222,13333.333,0.55,477.924,0.11,0.11,89.188,0.11,74.805,99.314,10.812
1222.222,13333.333,0.6,477.933,0.11,0.11,89.407,0.11,90.837,99.396,10.593
1222.222,13333.333,0.65,279.637,99.177,99.122,99.616,99.232,100.0,-130.736,0.384
1222.222,13333.333,0.7,477.776,99.726,99.726,99.945,99.78,100.0,-418.853,0.055
1222.222,13333.333,0.75,477.834,99.726,99.726,99.945,99.78,100.0,-421.629,0.055
1222.222,13333.333,0.8,448.889,99.671,99.671,99.89,99.726,100.0,-391.74,0.11
1222.222,13333.333,0.85,477.918,99.726,99.726,99.945,99.835,100.0,-425.667,0.055
1222.222,13333.333,0.9,477.944,99.78,99.726,99.945,99.835,100.0,-426.929,0.055
1222.222,13333.333,0.95,477.96,99.78,99.726,99.945,99.835,100.0,-427.686,0.055
1222.222,13333.333,1.0,477.965,99.78,99.726,99.945,99.89,100.0,-427.938,0.055
1222.222,15666.667,0.0,42.645,0.0,0.0,87.102,0.0,0.916,99.974,12.898
1222.222,15666.667,0.05,97.552,0.0,0.0,87.212,0.0,0.941,99.941,12.788
1222.222,15666.667,0.1,133.979,0.055,0.0,87.322,0.0,1.321,99.914,12.678
1222.222,15666.667,0.15,159.722,0.055,0.055,88.09,0.0,8.858,99.903,11.91
1222.222,15666.667,0.2,179.274,0.055,0.055,86.883,0.0,11.039,99.879,13.117
1222.222,15666.667,0.25,195.219,0.055,0.055,86.279,0.0,13.2,99.877,13.721
1222.222,15666.667,0.3,344.31,0.055,0.055,88.145,0.055,41.753,99.718,11.855
1222.222,15666.667,0.35,356.853,0.055,0.055,87.706,0.055,44.715,99.683,12.294
1222.222,15666.667,0.4,368.591,0.055,0.055,88.858,0.055,50.057,99.639,11.142
1222.222,15666.667,0.45,477.904,0.11,0.11,88.584,0.11,57.488,99.493,11.416
1222.222,15666.667,0.5,477.915,0.11,0.11,87.816,0.11,65.582,99.428,12.184
1222.222,15666.667,0.55,477.924,0.11,0.11,88.255,0.11,74.786,99.323,11.745
1222.222,15666.667,0.6,352.618,99.506,99.506,99.78,99.616,100.0,-273.271,0.22
1222.222,15666.667,0.65,477.94,0.11,0.11,88.694,0.11,92.233,99.375,11.306
1222.222,15666.667,0.7,289.085,99.396,99.341,99.726,99.451,100.0,-209.941,0.274
1222.222,15666.667,0.75,477.834,99.726,99.726,99.945,99.78,100.0,-421.654,0.055
1222.222,15666.667,0.8,448.889,99.671,99.671,99.89,99.726,100.0,-391.782,0.11
1222.222,15666.667,0.85,477.918,99.726,99.726,99.89,99.835,100.0,-425.689,0.11
1222.222,15666.667,0.9,477.944,99.78,99.726,99.945,99.835,100.0,-426.953,0.055
1222.222,15666.667,0.95,477.96,99.78,99.726,99.89,99.835,100.0,-427.71,0.11
1222.222,15666.667,1.0,477.965,99.78,99.726,99.89,99.89,100.0,-427.963,0.11
1222.222,18000.0,0.0,80.75,0.0,0.0,86.271,0.0,0.923,99.951,13.729
1222.222,18000.0,0.05,135.657,0.055,0.0,88.688,0.0,1.338,99.905,11.312
1222.222,18000.0,0.1,172.085,0.055,0.055,86.491,0.0,1.634,99.895,13.509
1222.222,18000.0,0.15,197.828,0.055,0.055,86.985,0.0,9.464,99.879,13.015
1222.222,18000.0,0.2,217.38,0.055,0.055,89.072,0.0,11.633,99.856,10.928
1222.222,18000.0,0.25,233.325,0.055,0.055,87.919,0.0,13.78,99.858,12.081
1222.222,18000.0,0.3,380.701,0.055,0.055,89.017,0.055,42.065,99.717,10.983
1222.222,18000.0,0.35,380.708,0.055,0.055,89.182,0.055,44.931,99.677,10.818
1222.222,18000.0,0.4,380.714,0.055,0.055,90.17,0.055,50.18,99.642,9.83
1222.222,18000.0,0.45,380.72,0.055,0.055,88.138,0.055,56.929,99.625,11.862
1222.222,18000.0,0.5,390.592,0.055,0.055,89.456,0.055,65.076,99.54,10.544
1222.222,18000.0,0.55,477.924,0.055,0.055,87.754,0.055,74.757,99.282,12.246
1222.222,18000.0,0.6,477.933,0.055,0.055,87.424,0.11,90.769,99.385,12.576
1222.222,18000.0,0.65,477.94,0.055,0.055,88.742,0.11,92.231,99.394,11.258
1222.222,18000.0,0.7,352.687,99.561,99.506,99.78,99.616,100.0,-280.289,0.22
1222.222,18000.0,0.75,444.835,99.671,99.671,99.89,99.725,100.0,-385.075,0.11
1222.222,18000.0,0.8,361.913,99.561,99.561,99.725,99.616,100.0,-295.468,0.275
1222.222,18000.0,0.85,477.918,99.725,99.725,99.945,99.835,100.0,-425.716,0.055
1222.222,18000.0,0.9,477.944,99.78,99.725,99.945,99.835,100.0,-426.977,0.055
1222.222,18000.0,0.95,472.467,99.725,99.725,99.89,99.835,100.0,-421.64,0.11
1222.222,18000.0,1.0,477.965,99.78,99.725,99.945,99.89,100.0,-427.986,0.055
1444.444,1000.0,0.0,0.0,0.0,0.0,87.568,0.0,0.911,100.0,12.432
